kappa,theta,sigma,rho,v0,r,T,k,price
3.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.2000000000000004,0.05962624974675601
3.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.2500000000000004,0.04269896907572579
3.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.3000000000000005,0.029613187994754597
3.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.3500000000000005,0.019934194149741374
3.0,0.02,0.4,-0.5,0.05,0.1,2,0.8,0.3502689285020333
3.0,0.02,0.4,-0.5,0.05,0.1,2,0.8500000000000001,0.3120644219657117
3.0,0.02,0.4,-0.5,0.05,0.1,2,0.9000000000000001,0.27495396007142403
3.0,0.02,0.4,-0.5,0.05,0.1,2,0.9500000000000002,0.2392415349974707
3.0,0.02,0.4,-0.5,0.05,0.1,2,1.0000000000000002,0.20526618678717934
3.0,0.02,0.4,-0.5,0.05,0.1,2,1.0500000000000003,0.17338726437571328
3.0,0.02,0.4,-0.5,0.05,0.1,2,1.1000000000000003,0.14396185148755625
3.0,0.02,0.4,-0.5,0.05,0.1,2,1.1500000000000004,0.11731491336202104
3.0,0.02,0.4,-0.5,0.05,0.1,2,1.2000000000000004,0.09370482041234574
3.0,0.02,0.4,-0.5,0.05,0.1,2,1.2500000000000004,0.07328939305643078
3.0,0.02,0.4,-0.5,0.05,0.1,2,1.3000000000000005,0.05609961530143448
3.0,0.02,0.4,-0.5,0.05,0.1,2,1.3500000000000005,0.04202841545391306
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,0.8,0.281633899528972
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,0.23989819496841525
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,0.1999038631004777
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,0.16226548193815415
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,0.127689599976747
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,0.09691418146664332
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,0.07059936473936845
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.1500000000000004,0.049177783490960025
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.2000000000000004,0.03270835842040465
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.2500000000000004,0.020809527292601077
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.3000000000000005,0.012732183301950528
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.3500000000000005,0.007552272432517715
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,0.8,0.3173474891341781
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,0.8500000000000001,0.2775766040372535
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,0.9000000000000001,0.23920005052674165
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,0.9500000000000002,0.20263285788626684
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.0000000000000002,0.16833867290775162
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.0500000000000003,0.13680150277562686
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.1000000000000003,0.10848125089046445
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.1500000000000004,0.08375532401339847
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.2000000000000004,0.06285524248261681
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.2500000000000004,0.04581434059794537
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.3000000000000005,0.032445746492317185
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.3500000000000005,0.022363828873111252
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,0.8,0.35084100283412045
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,0.8500000000000001,0.312855805265132
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,0.9000000000000001,0.2760105009202214
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,0.9500000000000002,0.24060368149169853
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,0.20696211021990096
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,0.17542532109584996
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,0.14632373773482
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,0.11995136060072287
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,0.09653578225542114
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,0.07621007723231771
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,0.05899228911904203
3.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,0.0447779675049364
3.0,0.02,0.4,-0.5,0.07,0.1,1,0.8,0.28245517717180824
3.0,0.02,0.4,-0.5,0.07,0.1,1,0.8500000000000001,0.24108779474315645
3.0,0.02,0.4,-0.5,0.07,0.1,1,0.9000000000000001,0.2015440885966605
3.0,0.02,0.4,-0.5,0.07,0.1,1,0.9500000000000002,0.16441401145214507
3.0,0.02,0.4,-0.5,0.07,0.1,1,1.0000000000000002,0.13035295331873087
3.0,0.02,0.4,-0.5,0.07,0.1,1,1.0500000000000003,0.10002093887049468
3.0,0.02,0.4,-0.5,0.07,0.1,1,1.1000000000000003,0.07398592339800303
3.0,0.02,0.4,-0.5,0.07,0.1,1,1.1500000000000004,0.052602927905678165
3.0,0.02,0.4,-0.5,0.07,0.1,1,1.2000000000000004,0.035904693882295335
3.0,0.02,0.4,-0.5,0.07,0.1,1,1.2500000000000004,0.023556580479227374
3.0,0.02,0.4,-0.5,0.07,0.1,1,1.3000000000000005,0.014913811379933195
3.0,0.02,0.4,-0.5,0.07,0.1,1,1.3500000000000005,0.009167100429855676
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,0.8,0.3180540973914332
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,0.8500000000000001,0.27856344688781143
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,0.9000000000000001,0.24052411774148286
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,0.9500000000000002,0.20433919415105373
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.0000000000000002,0.17044837563008575
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.0500000000000003,0.1392992847143626
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.1000000000000003,0.11130604293871371
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.1500000000000004,0.08679840699115193
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.2000000000000004,0.06596975830027624
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.2500000000000004,0.048836804247979426
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.3000000000000005,0.035224877712402125
3.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.3500000000000005,0.02478742630876321
3.0,0.02,0.4,-0.5,0.07,0.1,2,0.8,0.35142763132858934
3.0,0.02,0.4,-0.5,0.07,0.1,2,0.8500000000000001,0.3136598383667226
3.0,0.02,0.4,-0.5,0.07,0.1,2,0.9000000000000001,0.277074252727457
3.0,0.02,0.4,-0.5,0.07,0.1,2,0.9500000000000002,0.2419632550389509
3.0,0.02,0.4,-0.5,0.07,0.1,2,1.0000000000000002,0.20864114468214368
3.0,0.02,0.4,-0.5,0.07,0.1,2,1.0500000000000003,0.17742846454858974
3.0,0.02,0.4,-0.5,0.07,0.1,2,1.1000000000000003,0.14863107010880394
3.0,0.02,0.4,-0.5,0.07,0.1,2,1.1500000000000004,0.12251529405710848
3.0,0.02,0.4,-0.5,0.07,0.1,2,1.2000000000000004,0.09928191293626276
3.0,0.02,0.4,-0.5,0.07,0.1,2,1.2500000000000004,0.07904286573215996
3.0,0.02,0.4,-0.5,0.07,0.1,2,1.3000000000000005,0.06180528784732375
3.0,0.02,0.4,-0.5,0.07,0.1,2,1.3500000000000005,0.047466874229863176
3.0,0.03,0.1,-0.5,0.05,0.1,1,0.8,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,0.8500000000000001,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,0.9000000000000001,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,0.9500000000000002,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,1.0000000000000002,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,1.0500000000000003,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,1.1000000000000003,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,1.1500000000000004,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,1.2000000000000004,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,1.2500000000000004,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,1.3000000000000005,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1,1.3500000000000005,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,0.8,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,0.8500000000000001,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,0.9000000000000001,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,0.9500000000000002,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.0000000000000002,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.0500000000000003,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.1000000000000003,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.1500000000000004,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.2000000000000004,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.2500000000000004,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.3000000000000005,nan
3.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.3500000000000005,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,0.8,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,0.8500000000000001,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,0.9000000000000001,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,0.9500000000000002,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,1.0000000000000002,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,1.0500000000000003,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,1.1000000000000003,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,1.1500000000000004,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,1.2000000000000004,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,1.2500000000000004,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,1.3000000000000005,nan
3.0,0.03,0.1,-0.5,0.05,0.1,2,1.3500000000000005,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,0.8,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.1500000000000004,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.2000000000000004,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.2500000000000004,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.3000000000000005,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.3500000000000005,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,0.8,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,0.8500000000000001,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,0.9000000000000001,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,0.9500000000000002,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.0000000000000002,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.0500000000000003,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.1000000000000003,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.1500000000000004,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.2000000000000004,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.2500000000000004,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.3000000000000005,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.3500000000000005,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,0.8,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,0.8500000000000001,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,0.9000000000000001,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,0.9500000000000002,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,nan
3.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,0.8,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,0.8500000000000001,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,0.9000000000000001,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,0.9500000000000002,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,1.0000000000000002,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,1.0500000000000003,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,1.1000000000000003,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,1.1500000000000004,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,1.2000000000000004,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,1.2500000000000004,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,1.3000000000000005,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1,1.3500000000000005,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,0.8,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,0.8500000000000001,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,0.9000000000000001,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,0.9500000000000002,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.0000000000000002,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.0500000000000003,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.1000000000000003,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.1500000000000004,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.2000000000000004,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.2500000000000004,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.3000000000000005,nan
3.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.3500000000000005,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,0.8,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,0.8500000000000001,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,0.9000000000000001,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,0.9500000000000002,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,1.0000000000000002,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,1.0500000000000003,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,1.1000000000000003,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,1.1500000000000004,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,1.2000000000000004,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,1.2500000000000004,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,1.3000000000000005,nan
3.0,0.03,0.1,-0.5,0.07,0.1,2,1.3500000000000005,nan
3.0,0.03,0.2,-0.5,0.05,0.1,1,0.8,0.2807816346299423
3.0,0.03,0.2,-0.5,0.05,0.1,1,0.8500000000000001,0.2393503565326447
3.0,0.03,0.2,-0.5,0.05,0.1,1,0.9000000000000001,0.2000856111125877
3.0,0.03,0.2,-0.5,0.05,0.1,1,0.9500000000000002,0.1636591109224097
3.0,0.03,0.2,-0.5,0.05,0.1,1,1.0000000000000002,0.13070692518526372
3.0,0.03,0.2,-0.5,0.05,0.1,1,1.0500000000000003,0.10173992378458607
3.0,0.03,0.2,-0.5,0.05,0.1,1,1.1000000000000003,0.07706654132599122
3.0,0.03,0.2,-0.5,0.05,0.1,1,1.1500000000000004,0.05674747977672656
3.0,0.03,0.2,-0.5,0.05,0.1,1,1.2000000000000004,0.04059350240717635
3.0,0.03,0.2,-0.5,0.05,0.1,1,1.2500000000000004,0.028205113507043356
3.0,0.03,0.2,-0.5,0.05,0.1,1,1.3000000000000005,0.019041544179119435
3.0,0.03,0.2,-0.5,0.05,0.1,1,1.3500000000000005,0.01250030996423901
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,0.8,0.31723311082873706
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,0.8500000000000001,0.2780726679752227
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,0.9000000000000001,0.24069444371156867
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,0.9500000000000002,0.20553359090237
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.0000000000000002,0.17299724851084952
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.0500000000000003,0.14342565726529677
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.1000000000000003,0.11705943079355519
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.1500000000000004,0.0940182737127081
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.2000000000000004,0.0742940957603867
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.2500000000000004,0.05775862714772523
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.3000000000000005,0.04418305079466911
3.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.3500000000000005,0.033265425454022335
3.0,0.03,0.2,-0.5,0.05,0.1,2,0.8,0.3513091421001364
3.0,0.03,0.2,-0.5,0.05,0.1,2,0.8500000000000001,0.3140706306959822
3.0,0.03,0.2,-0.5,0.05,0.1,2,0.9000000000000001,0.2783147299357399
3.0,0.03,0.2,-0.5,0.05,0.1,2,0.9500000000000002,0.24435014199074234
3.0,0.03,0.2,-0.5,0.05,0.1,2,1.0000000000000002,0.2124647704718612
3.0,0.03,0.2,-0.5,0.05,0.1,2,1.0500000000000003,0.1829053649515796
3.0,0.03,0.2,-0.5,0.05,0.1,2,1.1000000000000003,0.1558606985033395
3.0,0.03,0.2,-0.5,0.05,0.1,2,1.1500000000000004,0.13145014344235606
3.0,0.03,0.2,-0.5,0.05,0.1,2,1.2000000000000004,0.10971860842426168
3.0,0.03,0.2,-0.5,0.05,0.1,2,1.2500000000000004,0.09063784618214416
3.0,0.03,0.2,-0.5,0.05,0.1,2,1.3000000000000005,0.07411331502496493
3.0,0.03,0.2,-0.5,0.05,0.1,2,1.3500000000000005,0.05999520116362478
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,0.8,0.281577310432124
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,0.240548560181984
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,0.20175723861846218
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,0.16582974763162617
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,0.133340611724594
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,0.10473582896444222
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,0.08027123547601972
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.1500000000000004,0.059980170360417306
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.2000000000000004,0.04367708437640494
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.2500000000000004,0.03099422460958412
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.3000000000000005,0.02144058581238309
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.3500000000000005,0.014468497566671207
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,0.8,0.31794514524430295
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,0.8500000000000001,0.27908437091484783
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,0.9000000000000001,0.2420498538475424
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,0.9500000000000002,0.2072537790863761
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,1.0000000000000002,0.17507358205045054
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,1.0500000000000003,0.14581752357226208
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,1.1000000000000003,0.11969712299496904
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,1.1500000000000004,0.09681051941252033
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,1.2000000000000004,0.07713866952643955
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,1.2500000000000004,0.0605539189109196
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,1.3000000000000005,0.04683847769172711
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1.5,1.3500000000000005,0.03570909055002064
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,0.8,0.35191739184695914
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,0.8500000000000001,0.31490873568244926
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,0.9000000000000001,0.27941410105000464
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,0.9500000000000002,0.2457291826677005
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,0.21412539250419993
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,0.1848314460373044
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,0.1580187257484308
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,0.13379189133339275
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,0.11218536851678546
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,0.09316552176229631
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,0.07663764072379592
3.0,0.03,0.2,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,0.06245643061982603
3.0,0.03,0.2,-0.5,0.07,0.1,1,0.8,0.2824036672439705
3.0,0.03,0.2,-0.5,0.07,0.1,1,0.8500000000000001,0.2417653084889695
3.0,0.03,0.2,-0.5,0.07,0.1,1,0.9000000000000001,0.20342285137167004
3.0,0.03,0.2,-0.5,0.07,0.1,1,0.9500000000000002,0.1679598618169521
3.0,0.03,0.2,-0.5,0.07,0.1,1,1.0000000000000002,0.1358960983770694
3.0,0.03,0.2,-0.5,0.07,0.1,1,1.0500000000000003,0.10762209358914354
3.0,0.03,0.2,-0.5,0.07,0.1,1,1.1000000000000003,0.08335000933827902
3.0,0.03,0.2,-0.5,0.07,0.1,1,1.1500000000000004,0.06309104050104208
3.0,0.03,0.2,-0.5,0.07,0.1,1,1.2000000000000004,0.04666297154116311
3.0,0.03,0.2,-0.5,0.07,0.1,1,1.2500000000000004,0.03372416390283378
3.0,0.03,0.2,-0.5,0.07,0.1,1,1.3000000000000005,0.023824664592830253
3.0,0.03,0.2,-0.5,0.07,0.1,1,1.3500000000000005,0.016462792909743035
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,0.8,0.31867671149165944
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,0.8500000000000001,0.2801088416598757
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,0.9000000000000001,0.24340539989415289
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,0.9500000000000002,0.20895645171925314
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,1.0000000000000002,0.1771119886487208
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,1.0500000000000003,0.14815155474895214
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,1.1000000000000003,0.12226110409914781
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,1.1500000000000004,0.09952016587218515
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,1.2000000000000004,0.07990044359993725
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,1.2500000000000004,0.06327500944181491
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,1.3000000000000005,0.04943570395593477
3.0,0.03,0.2,-0.5,0.07,0.1,1.5,1.3500000000000005,0.038115477167167566
3.0,0.03,0.2,-0.5,0.07,0.1,2,0.8,0.3525396238603634
3.0,0.03,0.2,-0.5,0.07,0.1,2,0.8500000000000001,0.3157570892393341
3.0,0.03,0.2,-0.5,0.07,0.1,2,0.9000000000000001,0.2805167612614564
3.0,0.03,0.2,-0.5,0.07,0.1,2,0.9500000000000002,0.24710162154346993
3.0,0.03,0.2,-0.5,0.07,0.1,2,1.0000000000000002,0.2157674744917859
3.0,0.03,0.2,-0.5,0.07,0.1,2,1.0500000000000003,0.18672634700844237
3.0,0.03,0.2,-0.5,0.07,0.1,2,1.1000000000000003,0.16013380441091818
3.0,0.03,0.2,-0.5,0.07,0.1,2,1.1500000000000004,0.13608131549710023
3.0,0.03,0.2,-0.5,0.07,0.1,2,1.2000000000000004,0.11459403364213039
3.0,0.03,0.2,-0.5,0.07,0.1,2,1.2500000000000004,0.09563364982988914
3.0,0.03,0.2,-0.5,0.07,0.1,2,1.3000000000000005,0.07910542459405617
3.0,0.03,0.2,-0.5,0.07,0.1,2,1.3500000000000005,0.06486817464926253
3.0,0.03,0.30000000000000004,-0.5,0.05,0.1,1,0.8,0.28162021111403057
3.0,0.03,0.30000000000000004,-0.5,0.05,0.1,1,0.8500000000000001,0.2402724614295081
3.0,0.03,0.30000000000000004,-0.5,0.05,0.1,1,0.9000000000000001,0.2009401045822624
3.0,0.03,0.30000000000000004,-0.5,0.05,0.1,1,0.9500000000000002,0.16425433204228568
3.0,0.03,0.30000000000000004,-0.5,0.05,0.1,1,1.0000000000000002,0.13085698967124804
3.0,0.03,0.30000000000000004,-0.5,0.05,0.1,1,1.0500000000000003,0.10132036677628387
